movie_id,movie_title,id_id,name_name
80296,Forbidden Love Game,42498,Arturo González Producciones Cinematográficas S.A.
29333,Murder in a Blue World,4936,Intercontinental Productions
29336,The Cannibal Man,4938,Atlas International Film
356305,Why Him?,306,Twentieth Century Fox Film Corporation
356305,Why Him?,2575,21 Laps Entertainment
356305,Why Him?,12178,Red Hour Films
356305,Why Him?,22213,TSG Entertainment
75604,Suburban Knights,7881,Channel Awesome
335797,Sing,33,Universal Pictures
335797,Sing,3341,Fuji Television Network
335797,Sing,6452,Dentsu
335797,Sing,6704,Illumination Entertainment
413543,Dear Zindagi,2343,Red Chillies Entertainment
413543,Dear Zindagi,19146,Dharma Productions
413543,Dear Zindagi,78597,Hope Productions
413547,Kahaani 2,80393,Pen India Limited
413547,Kahaani 2,80906,Boundscript Motion Pictures
44746,My Family and Other Animals,7710,BBC One
297814,Jasper Redd: Jazz Talk,21206,New Wave Entertainment Television
1608,When Saturday Comes,1213,Pint O'Bitter Productions
1608,When Saturday Comes,1214,Guild
110549,Hannibal Buress: Animal Furnace,1538,Comedy Central
110549,Hannibal Buress: Animal Furnace,5466,Irwin Entertainment
290911,Paradies 505. Ein Niederbayernkrimi,101,Roxy Film
323690,Matt Braunger: Big Dumb Animal,21206,New Wave Entertainment Television
38610,Automatic,10347,Lakeview Productions
38610,Automatic,10348,Republic Pictures (II)
411019,I Am Not Your Negro,1030,Magnolia Pictures
411019,I Am Not Your Negro,1793,Velvet Film
225577,Perry Mason: The Case of the Murdered Madam,12077,Viacom Productions
225577,Perry Mason: The Case of the Murdered Madam,56690,Fred Silverman Company
393003,Wildflower,75579,Cave Pictures
393003,Wildflower,75580,Faith Street Film Partners
116445,Wonder Women,13742,General Film Corporation
116445,Wonder Women,46417,American National Enterprises
68636,Blacker than the Night,22622,Consejo Nacional para la Cultura y las Artes (CONACULTA)
207323,The Olsen Gang in Deep Trouble,235,Nordisk Film
400753,The Bachelor,5827,Nova
400753,The Bachelor,27255,Showtime Productions
400753,The Bachelor,40238,Alpha TV
400753,The Bachelor,77765,film 653
360022,"Kiss Me, Kill Me",26854,Spellbound Films
381935,Jack Goes Home,65649,SSS Entertainment
381935,Jack Goes Home,75355,Yale Productions
381935,Jack Goes Home,75356,Isle Empire Pictures
381935,Jack Goes Home,75357,BondIt
52415,Crush and Blush,14285,Vantage Holdings
52415,Crush and Blush,14286,Finecut
272414,Echo Park,73606,Turntable Studios
340194,A Year and Change,14912,Unbound Feet Productions
340194,A Year and Change,69538,Pebble Hill Films
340194,A Year and Change,69539,Ramo Law PC
173845,Dirch Passer vælter byen,49124,Metronome Studios AB
411632,End of a Gun,3604,Grindstone Entertainment Group
411632,End of a Gun,40566,Lionsgate Home Entertainment
411632,End of a Gun,87009,Actionhouse Pictures
407204,The Giant,6417,Film i Väst
407204,The Giant,7971,Sveriges Television
407204,The Giant,17317,Garagefilm International
326256,Miss India America,69500,Mr. Kicks and Lady Megs
326256,Miss India America,69501,Simhan and Kapoor
423377,Sugar Mountain,22062,Yellow Brick Films
377275,In Bed with Victoria,83,France 2 Cinéma
377275,In Bed with Victoria,5125,Le Pacte
377275,In Bed with Victoria,7128,Ecce Films
396965,Well Wishes,76619,Heads Up Film
396965,Well Wishes,76620,Caronova Pictures
380731,Darkweb,13708,Acteurs Auteurs Associés (AAA)
162139,Perri,10079,The Walt Disney Company
257331,Thread of Lies,7036,CJ Entertainment
334522,Alone in Berlin,1972,X-Filme Creative Pool
334522,Alone in Berlin,85509,Master Movies
334522,Alone in Berlin,85510,FilmWave
391642,The Kodai Family,5897,Toho
418990,Kyle Kinane: Loose in Chicago,20943,Generate
418990,Kyle Kinane: Loose in Chicago,42479,Marshall Raboy Productions
320892,Kyle Kinane: I Liked His Old Stuff Better,44739,"Thank You, Brain! Productions"
40573,The Inheritance or Fuckoffguysgoodday,66850,Space Films Polytechna
426958,Strangled,55669,Focus-Fox Studio
277806,Say 'I Love You',5906,Shochiku
148864,Omertà,280,Cinémaginaire Inc.
23207,Crossing the Line,4200,Dongoong Arts Center
23207,Crossing the Line,4201,VeryMuchSo Productions
425774,The Legend of Ben Hall,89446,Two Tone Pictures
425774,The Legend of Ben Hall,89447,"Legend of Ben Hall Movie, The"
408290,Mister Universo,79765,Vento Film
341443,Vampire in Love,44989,Phantom Film
324440,The Bunker,13537,Geißendörfer Film- und Fernsehproduktion (GFF)
324440,The Bunker,60939,Kataskop Film
397981,Beyond the Gates,62513,Easy Open Productions
397981,Beyond the Gates,76977,Thunder Warrior Productions
397981,Beyond the Gates,83100,Lodger Films
397981,Beyond the Gates,85230,Destroy All Entertainment
349028,The Interior,59558,Low Sky Productions
349028,The Interior,59559,Master Caution Pictures
326247,The House on Pine Street,72542,E3W Productions
373841,Pass-Thru,73124,Neil Breen Films
255746,The Reunion 2 - The Funeral,17516,Nordisk Film
87759,The Blizzard,5120,Mosfilm
8209,1. Mai – Helden bei der Arbeit,425,teamWorx
8209,1. Mai – Helden bei der Arbeit,2352,Frisbeefilms
369237,The Fourth Phase,7724,Red Bull Media House
225816,Perry Mason: The Case of the Avenging Ace,12077,Viacom Productions
225816,Perry Mason: The Case of the Avenging Ace,56684,Fred Silverman Productions
397552,Paranormal Drive,9340,Enjoy Movies
397552,Paranormal Drive,11994,Ultra Film
391039,Life+1 Day,74144,Filmiran
301339,Coming Through The Rye,65786,Cold Beer Friday
301339,Coming Through The Rye,65787,River Bend Pictures
301339,Coming Through The Rye,65788,Red Hat FIlms
42494,Glen and Randa,46412,Universal Marion Corporation (UMC)
392011,Kedi,4748,Oscilloscope Laboratories
392011,Kedi,73091,YouTube Red
356156,My Love Story!!,5897,Toho
374460,A Grand Night In: The Story of Aardman,65251,BBC Entertainment
363790,The Advocate: A Missing Body,7036,CJ Entertainment
363790,The Advocate: A Missing Body,38052,Amber Films
363790,The Advocate: A Missing Body,65414,Wooso Pictures
391004,His Girlfriend,5822,Toei
259468,A Woman's Decision,1587,P.P. Film Polski
259468,A Woman's Decision,12838,Film Polski
53693,Krummerne,3675,Regner Grasten Film
30124,Tru Loved,5020,BrownBag Productions (II)
227668,Perry Mason: The Case of the Lady in the Lake,12077,Viacom Productions
227668,Perry Mason: The Case of the Lady in the Lake,56689,Dean Hargrove Productions
430250,City of Dead Men,77130,Contento Films
92168,The Ugly Duckling,3166,Walt Disney Productions
51281,The Ugly Duckling,10776,Stayer Studio
194310,Iron Man,33,Universal Pictures
99319,Pleasure Cruise,5488,Fox Film Corporation
418585,The Crooked Man,7119,Hybrid
86979,The Road Builder,5579,Metro-Goldwyn-Mayer British Studios
86979,The Road Builder,8411,Metro-Goldwyn-Mayer (MGM)
86979,The Road Builder,61080,Youngstreet
229087,Perry Mason: The Case of the Lethal Lesson,12077,Viacom Productions
229087,Perry Mason: The Case of the Lethal Lesson,56689,Dean Hargrove Productions
397717,Barry,22146,Black Bear Pictures
294463,Lou!,694,StudioCanal
294463,Lou!,3500,Move Movie
294463,Lou!,49973,Mother Production
186019,Souvenir Strip of the Edison Kinetoscope,18758,Edison Manufacturing Company
400547,Hurricane Bianca,81716,Cranium Entertainment
254166,Stratos,13375,Argonauts Productions S.A.
254166,Stratos,19246,Faliro House Productions
142293,Bending Colours,7724,Red Bull Media House
11346,Kleinruppin forever,3735,Akkord Film Produktion GmbH
18141,The Elementary School,1931,Filmové Studio Barrandov
385933,Room Full of Spoons,75439,Rockhaven Pictures
385933,Room Full of Spoons,75440,Parktown Studios
121856,Assassin's Creed,508,Regency Enterprises
121856,Assassin's Creed,862,The Kennedy/Marshall Company
121856,Assassin's Creed,4615,Ubisoft
121856,Assassin's Creed,8870,CatchPlay
121856,Assassin's Creed,10104,New Regency Pictures
121856,Assassin's Creed,19108,Latina Pictures
121856,Assassin's Creed,28732,RatPac Entertainment
121856,Assassin's Creed,77845,Monarchy Enterprises S.a.r.l.
121856,Assassin's Creed,83857,Ubisoft Motion Pictures
121856,Assassin's Creed,86766,DMC Film
121856,Assassin's Creed,86767,Alpha Pictures
266500,Dr. Cabbie,23108,Caramel Film
266500,Dr. Cabbie,42590,Salman Khan Human Productions
266500,Dr. Cabbie,42591,Firsttake Entertainment
266500,Dr. Cabbie,42592,Hobo Pictures India
308919,Wishin' and Hopin',23761,Synthetic Cinema International
308919,Wishin' and Hopin',45084,Flavorlab
308919,Wishin' and Hopin',62763,Stargazer Films
381707,Our Lovers,72926,Bemybaby Films
381707,Our Lovers,84865,Ad hoc Studios
379441,Greater,72489,Blue Ribbon Digital Media
381289,A Dog's Purpose,33,Universal Pictures
381289,A Dog's Purpose,56,Amblin Entertainment
381289,A Dog's Purpose,1271,Pariah Entertainment Group
381289,A Dog's Purpose,4234,Original Pictures
381289,A Dog's Purpose,7294,Reliance Entertainment
381289,A Dog's Purpose,10221,Walden Media
381289,A Dog's Purpose,11733,Pariah
247446,Long Live the Republic,66206,Ceskoslovenský armádní film
247446,Long Live the Republic,66848,Filmové studio Barrandov
393521,One Week and a Day,68453,Black Sheep Film Productions
360814,Dangal,2,Walt Disney Pictures
360814,Dangal,2140,Aamir Khan Productions
261439,Hamlet at Elsinore,119,Danmarks Radio (DR)
261439,Hamlet at Elsinore,5996,BBC
229081,Perry Mason: The Case of the Musical Murder,56684,Fred Silverman Productions
229081,Perry Mason: The Case of the Musical Murder,56689,Dean Hargrove Productions
229878,Blood and Ties,7036,CJ Entertainment
293487,Tolonen,7353,Gateway Films
229097,Perry Mason: The Case of the All-Star Assassin,12077,Viacom Productions
229097,Perry Mason: The Case of the All-Star Assassin,56689,Dean Hargrove Productions
229097,Perry Mason: The Case of the All-Star Assassin,56690,Fred Silverman Company
28275,Jingle Bells,7339,Hyperion Pictures
63163,The Master and Margarita,22085,Tvorcheskaya Assotsiatsiya Mezhdunarodnykh Programm
315112,Bright Night,13591,Rundfunk Berlin-Brandenburg (RBB)
315112,Bright Night,86782,Filmuniversität Babelsberg Konrad Wolf
315112,Bright Night,91316,Almost Famous Film- und Medienproduktion
430514,Le passe-muraille,2426,Les Films du Poisson
430514,Le passe-muraille,46532,ARTE F
430514,Le passe-muraille,84502,Les Films du Bois Sacré
382127,Manifesto,162,Bayerischer Rundfunk
382127,Manifesto,1747,Schiwago Film
94105,Perry Mason: The Case of the Silenced Singer,56689,Dean Hargrove Productions
128110,Jump,5267,Irish Film Board
128110,Jump,9225,Blinder Films
229094,Perry Mason: The Case of the Defiant Daughter,12077,Viacom Productions
229094,Perry Mason: The Case of the Defiant Daughter,56689,Dean Hargrove Productions
369594,This Summer Feeling,1666,Rhône-Alpes Cinéma
369594,This Summer Feeling,4176,Nord-Ouest Productions
369594,This Summer Feeling,6916,Arte France Cinéma
369594,This Summer Feeling,68446,Katuh Studio
162934,The Witching of Ben Wagner,14585,Leucadia Film Corporation
109912,The Little Kidnappers,76705,Jones Programming Partners
166452,September Eleven 1683,2683,Rai Cinema
166452,September Eleven 1683,26261,Film Commission Torino-Piemonte
166452,September Eleven 1683,34751,Martinelli Film Company International
166452,September Eleven 1683,36299,Agresywna Banda
229088,Perry Mason: The Case of the Poisoned Pen,12077,Viacom Productions
229088,Perry Mason: The Case of the Poisoned Pen,56689,Dean Hargrove Productions
70366,"Master, Mistress, Servant",78246,Guru Dutt Films Pvt. Ltd.
20679,George Carlin: Complaints & Grievances,2789,Cable Stuff Productions
167449,The Guillotines,5552,Media Asia Films
167449,The Guillotines,6838,Stellar Mega Films
167449,The Guillotines,7909,We Pictures
167449,The Guillotines,27208,Polyface Entertainment
287790,"Bailout at 43,000",4933,Pine-Thomas Productions
49577,Free Floating,7157,Koktebel Film Company
195590,Collide,1885,Silver Pictures
195590,Collide,7625,Automatik Entertainment
195590,Collide,10289,DMG Entertainment
195590,Collide,56832,Hands-on Producers
195590,Collide,84988,42
394176,Enter the Battlefield: Life on the Magic - The Gathering Pro Tour,75923,K & H Productions
403052,Mower Minions,6704,Illumination Entertainment
122134,Baby's Meal,44916,Société Lumière
190553,Panorama du grand Canal pris d'un bateau,11793,Lumière
129865,Demolition of a Wall,11793,Lumière
147397,Mr. Edison at Work in His Chemical Laboratory,18758,Edison Manufacturing Company
159898,The Boxing Cats (Prof. Welton's),18758,Edison Manufacturing Company
144410,Annabelle Serpentine Dance,18758,Edison Manufacturing Company
127224,Sioux Ghost Dance,18758,Edison Manufacturing Company
159910,Hadj Cheriff,18758,Edison Manufacturing Company
144393,Annie Oakley,18758,Edison Manufacturing Company
143801,The Sick Kitten,11483,George Albert Smith Films
143801,The Sick Kitten,11484,G.A.S. Films
163053,A Morning Bath,18758,Edison Manufacturing Company
190582,Black Diamond Express,18758,Edison Manufacturing Company
139589,An Interesting Story,16217,Williamson Kinematograph Company
81440,"Good Luck Charlie, It's Christmas!",3213,Disney Channel
81440,"Good Luck Charlie, It's Christmas!",42053,Salty Pictures
87852,Microwave Massacre,20566,Reel Life Productions
415396,María (y los demás),79062,Friday Films
390547,El rei borni,5085,Televisió de Catalunya
390547,El rei borni,8078,El Terrat
390547,El rei borni,52867,Lastor Media
390547,El rei borni,76984,ICEC
390547,El rei borni,76985,Moiré Films
388399,Patriots Day,5490,CBS Films
388399,Patriots Day,8537,Closest to the Hole Productions
388399,Patriots Day,8539,Leverage Entertainment
388399,Patriots Day,13778,Bluegrass Films
388399,Patriots Day,72441,TIK Films
388399,Patriots Day,91797,Hutch Parker Entertainment
334524,Gold,2877,Living Films
334524,Gold,6320,Hwy61
334524,Gold,22146,Black Bear Pictures
334524,Gold,36212,Boies / Schiller Film Group
59935,"For a Moment, Freedom",223,Les Films du Losange
59935,"For a Moment, Freedom",224,Wega Film
59935,"For a Moment, Freedom",76149,Veit Heiduschka
264746,Tinker Ticker,7083,KAFA Films
352342,Seasons,3012,Pathé Distribution
92931,Perry Mason: The Case of the Ruthless Reporter,56684,Fred Silverman Productions
92931,Perry Mason: The Case of the Ruthless Reporter,56689,Dean Hargrove Productions
411873,The Little Hours,35043,Destro Films
411873,The Little Hours,37432,Bow and Arrow Entertainment
411873,The Little Hours,41608,Productivity Media
411873,The Little Hours,62709,Concourse Media
411873,The Little Hours,92469,StarStream Media
411873,The Little Hours,92470,Dublab Media
411873,The Little Hours,92471,Exhibit
411873,The Little Hours,92472,Foton Pictures
430973,The Woman in the Septic Tank 2: Forever Is Not Enough,21293,Quantum Films
430977,Seclusion,58596,Reality Entertainment
421060,The Third Party,10417,Star Cinema Productions
49082,Adventures in Dinosaur City,1531,Smart Egg Pictures
56828,Dexter's Laboratory: Ego Trip,7899,Cartoon Network Studios
48567,Scary Godmother: Halloween Spooktakular,13,Universal Studios
48567,Scary Godmother: Halloween Spooktakular,5024,Mainframe Entertainment
48567,Scary Godmother: Halloween Spooktakular,65621,YTV
65207,The Twelve Gold Medallions,5798,Shaw Brothers
300544,Thru the Wire,2303,Villealfa Filmproduction Oy
55157,Eagle Shooting Heroes,540,Jet Tone Production
55157,Eagle Shooting Heroes,6673,Scholar Films Company
307256,Jon Richardson Live: Nidiot,4400,Universal Pictures UK
168693,Milk,1391,Anglia Television
231218,Dog,16923,Zephyr Films
369299,Why Blame It on the Child?,12487,Alebrije Cine y Video
369299,Why Blame It on the Child?,76353,Adicta Films
96906,Perry Mason: The Case of the Maligned Mobster,12077,Viacom Productions
96906,Perry Mason: The Case of the Maligned Mobster,56689,Dean Hargrove Productions
46522,The Aftermath,6093,"Nautilus Film Company, The"
46522,The Aftermath,7858,The Nautilus Film Company
125077,Munchie Strikes Back,4688,Concorde-New Horizons
342473,Ballerina,6623,Caramel Films
342473,Ballerina,7038,Quad Productions
342473,Ballerina,91331,Main Journey
26630,Shank,328,TLA Releasing
161246,"Raging Sun, Raging Sky",328,TLA Releasing
161246,"Raging Sun, Raging Sky",75050,PRO-FUN MEDIA
345922,Fist Fight,12,New Line Cinema
345922,Fist Fight,79,Village Roadshow Pictures
345922,Fist Fight,2575,21 Laps Entertainment
345922,Fist Fight,73118,Wrigley Pictures
345922,Fist Fight,84135,Van Brand
262841,Monster Trucks,4,Paramount Pictures
262841,Monster Trucks,2348,Nickelodeon Movies
262841,Monster Trucks,10256,Disruption Entertainment
262841,Monster Trucks,24955,Paramount Animation
324542,Sleepless,829,Vertigo Entertainment
324542,Sleepless,7493,FilmNation Entertainment
324542,Sleepless,16313,Open Road Films (II)
324542,Sleepless,76314,Riverstone Pictures
340837,A Cure for Wellness,264,Studio Babelsberg
340837,A Cure for Wellness,508,Regency Enterprises
340837,A Cure for Wellness,7392,Twentieth Century Fox
340837,A Cure for Wellness,10104,New Regency Pictures
340837,A Cure for Wellness,22213,TSG Entertainment
340837,A Cure for Wellness,37381,Blind Wink Productions
211088,Beyond The Edge,13742,General Film Corporation
370964,He's a Dragon,1038,Bazelevs Production
370964,He's a Dragon,72028,Mindstream Productions
372490,Swept Under,5358,Canal+
372490,Swept Under,13404,Incendo Productions
403570,Red Dog: True Blue,53042,Woss Group Film Productions
